吹奏楽Ⅱ,"本授業では、英米オリジナル作品を中心に、吹奏楽におけるマスターピースの演奏法を学ぶ。同時に、バンドのためのウォームアップ・メソードを使用しながら「発音」、「アインザッツ」、「ハーモニーバランス」、「イントネーション」等の基本奏法を身に付けていく。また、各年度の履修学生の楽器編成に合わせ、相応しい楽曲を選曲し、必要に応じてパート譜を補作しながら全体のバランスを整えていく過程を体験する。
"
吹奏楽Ⅲ,"本授業では、管弦楽の編曲作品を中心に、吹奏楽を通してクラシック音楽の演奏スタイルを学ぶ。「弦楽器におけるピチカート」、「スピカート」、「トレモロ」、「ボーイング」等の模倣性に基づく補完なしでは、編曲作品は成立しない点を体得する。また、楽曲を完成していく過程において一方的な指示語の発信ではなく、「何故そうしなければならないのか？」の論理的思考に裏付けされた曲作り方法を享受させ、体得させる。
"
吹奏楽Ⅳ,"本授業では、様々な時代、国、様式による作品に取り組み、コンサートにおける「実践的演奏能力」、「耐久力」、「楽曲分析力」を養う。併せて、吹奏楽は我が国においては学校教育課外活動で発展してきた経緯を把握し、吹奏楽指導法、運営法等にも触れ、文化庁が唱える「地域クラブ活動の在り方に関するガイドライン」を研究しつつ、将来のバンド指導者育成を想定しながら実習的合奏体験を積み上げる。
"
器楽演習Ⅰ,"本授業は、クラシック音楽分野の学生が２年次終了までに履修してきた「芸術表現Ⅰ・Ⅱ・Ⅲ・Ⅳ」で培った楽器演奏技術を活かし、更に自由な楽器演奏の在り方を体得できるように設定された選択科目の授業である。その在り方とは、孤独に耐えながら独奏楽器としての演奏技術をひたすら修練するのではなく、室内楽として定義される二重奏から八重奏までのアンサンブルを体験することにより、各自の音楽的視野と経験を拡大すること。または自由に同士が集い、合奏することによって養われるアレンジ力などを養っていくことを目的とする。
"
器楽演習Ⅱ,"本授業は、「器楽演習Ⅰ」を履修した学生を対象としており、その内容をより深化して取り組んでいく。例えばDuoに取り組む場合、楽譜上は上下関係があるように見えるが、音楽的には必要最小限の２パートが支え合って成立するのであって、決して主従関係ではないことを充分に理解する機会となる。そのようなアンサンブルの本質を理解しつつ、主と副ではない音楽的に対等な立場で音楽を作り上げていく重要性を体得する。
"
器楽演習Ⅲ,"本授業は、「器楽演習Ⅱ」を履修した学生を対象としており、その内容を更に深化していくことを目的とする。例えば、和音（ハーモニー）が調和する時、聴衆は心地よさを感じるが、演奏者は単にピッチを合わせれば調和するのではなく、息（ブレス）のスピード感も揃えることが出来た時、ハモるのである。というアンサンブルのノウハウのケーススタディを体得することにより、独りでは得られない音楽的な技術を増やしていく。
"
器楽演習Ⅳ,"本授業では、「器楽演習Ⅲ」を履修した学生を対象としており、楽器の個人練習だけでは体験することができない応用力を更に深化していくことを目的とする。例えば、アンサンブルは、演奏人数が増えていくのに比例して揃いにくくなるが、ただタイミングだけに気を取られると他の要素の注意力が散漫になり、結果的に音質が低下する。その因果関係を理解しながら「タッチを揃える」「音速より光速に反応する」等、コントロール力と対応力を養っていく。
"
劇作演習,"本講義は、戯曲（演劇の台本）を書くための実践的な講座である。講義は座学形式にて実施する。テーマに基づいた習作を重ねながらオリジナルの戯曲を書くことを目的とする。日常生活の中での洞察力や創造性など、創作に向かう姿勢について考える。また戯曲の読み方、作品を批評する視点を学ぶ。
"
古典芸能基礎演習Ⅰ（狂言）,"本授業では、日本の古典芸能を題材に、身体表現の「技」（型）の修得を通して、日本文化の理解を深めることを目的とする。型にみられる表現様式は、その時代特有の様々な発想やアイデアに溢れていて、それを知ることが文化を知ることである。講義はアクティブラーニングを基本とし実習型で行う。狂言の舞や演技の稽古を受け、発表する。その過程で、礼儀作法を身につけつつ、身体を使った発声や、台詞の抑揚などを学び、現代の演劇にも通じる、技術の習得を目指し、日本の伝統的な舞台芸術への理解を高める。また、着物の着方（浴衣）や日本舞踊の歴史・概説などの基礎知識を学び、日本舞踊の基礎的動作（重心の入れ方、置き方、重心の移動、手足の動き）を修得する。殺陣の入門基礎編として空手、剣術、杖術、薙刀等を通じて「殺陣」の基本動作を学び、併せて歴史、文化、言葉（台詞）、所作への理解を深めていく。身体技術を養いながら、「殺陣」を通じて歴史、文化、所作を学び、日本古典作品への理解を深める。
"
古典芸能基礎演習Ⅱ（殺陣）,"本授業では、古典芸能基礎演習Ⅰでの学びを基礎に日本の古典芸能の技（型）を実践的に行使し、基礎的な作品を発表できるようになることを目的とする。講義はアクティブラーニングを基本とし実習型で行う。狂言の小作品を発表する。発表に至る過程で狂言の発声や身体表現に習熟し、狂言の世界観に沈潜することで、今も昔も変わらない「人間の営み」に対する理解を深め、現代社会に応用できる生きた教養を学ぶ。日舞の初級の作品などを使って、基本的な動きを指導する。基本的な所作を通して作品を作り上げていくための役作りの展開、情景の表現を学ぶ。殺陣の中級応用編として空手、剣術、杖術、薙刀等、「殺陣」の基本動作を学びながら、日本の古典作品から抽出したテキストを使用して、殺陣のある場面における役柄を演じる。殺陣を通して歴史、文化、言葉（台詞）、所作への理解を深める。
"
アフレコ演習Ⅰ,"本授業は、本学MAスタジオを使用し、声優の基礎技術、アニメ作品制作のプロセスを学ぶ。講義は実際のアフレコ用の映像を使用し、実習の形で実施される。目的としては声優の技能向上のためのトレーニングを体験し、実習を通して制作のプロセスを体験することである。脚本の研究、ディレクターの演出的意図の表現などについても深く理解することを目指す。
"
アフレコ演習Ⅱ,"本授業は、映画吹き替えについて学ぶ。授業形式はMAスタジオを使用した実習形式。アニメーションや絵コンテだけの状態に声を吹き込んでいく場合とは異なり、演者の演技を意識して役作り・演技をしていく能力が必要とされる映画の吹き替えの独特な技術を学ぶことが目的である。声優としての総合的な能力向上を目指す。
"
アニソンＡ,"本授業は、アニメーションの発達とともに総合的に発展を遂げた声優分野において重要な位置を占める「アニソン」の実技演習を、グループ指導形式で実施する。目的としては、歌唱体験を通し、パフォーマーとしての表現力の向上を目指しつつ「アニメ」「ゲーム」など最先端サブカルチャ研究を深める。Ａにおいては、発声、ディクションなど基礎的演習を中心に行う。
"
アニソンＢ,"アニメーションの発達とともに総合的に発展を遂げた声優分野において重要な位置を占める「アニソン」の実技演習を、グループ指導形式で実施する。目的としては、歌唱体験を通し、パフォーマーとしての表現力の向上を目指しつつ「アニメ」「ゲーム」など最先端サブカルチャ研究を深める。Ｂにおいては歌唱表現力の向上、レパートリー拡張を目指す。分野におけるパフォーマンス力を探求する。
"
パフォーミングアーツ演習Ⅰ,"本授業では、「芸術表現」を通して身につけた舞台表現基礎力の上に、「演劇・声優」「ミュージカル」「ダンス」の各専門分野別の表現力向上に向けた演習を行う。グループ指導形式で実施し、パフォーミングアーツ演習Ⅱで実施する成果発表に向けてのプロジェクトを開始する。成果としては、発表に向けた演習により、各選択分野における表現力の向上はもちろん、協働による理解力、洞察力、協調性、社会性が向上する。
"
パフォーミングアーツ演習Ⅱ,"本授業では、パフォーミングアーツ演習Ⅰに継続し、分野別で演習を実施する。学期末での成果発表を見据えた表現力向上のためのトレーニング、作品分析および研究を行う。上演に向けたミーティングを実施し、個々の持つ創造性を引き出す。成果発表に向け、芸術が社会に貢献する形について考察する。
"
パフォーミングアーツ演習Ⅲ,"本授業では、パフォーミングアーツ演習Ⅰ・Ⅱでの成果の上に、履修者それぞれの持つ個性、創造性の育成を行う。授業形態は演習形式で、パフォーミングアーツ演習Ⅳにおいて、個人の発想力、表現力を重視したオリジナル作品を採り上げ、演出、振り付けなどディレクションも履修者が担当する成果発表を実施するため、本授業では企画に向けたミーティングを行う。自主性を重んじ、大学の様々な授業で学んだ知識を総合して新たな価値を生み出す、創造的、芸術的な作業に向かう。必要に応じて、別分野を合わせた作品の可能性もある。
"
パフォーミングアーツ演習Ⅳ,"本授業では、パフォーミングアーツ演習Ⅲの授業において興されたオリジナル作品の分野別成果発表に向けた演習を行う。授業目的は創造的、芸術的思考の育成である。成果としては様々な知識、技術を総合し新たな価値が創造できること。「芸術がどの様に社会を支えていくか」についてビジョンが持てるよう、作品制作の過程で議論を行う。
"
音楽基礎論,"本講義では、演奏や音楽制作、楽曲分析、音楽教育等において必要となる音楽の基本的な知識・理論である「楽典」の習得について扱う。拍子や音価といったリズムの概念をはじめとして、音程の意味や測り方、音階の構造や和音の種類とその構造の差異について理解を深めるために、講義では問題演習等を取り入れる。西洋音楽の基本的な３要素である「メロディー」「リズム」「ハーモニー」の根幹を成す構造や仕組みについて理解することを目的とし、演奏や音楽制作、楽曲分析、音楽教育等自身の専攻する分野の専門的な知識・技能の習得において不可欠である知識・理論の習得と活用を目指す。
"
ソルフェージュⅠ,"本授業は、音楽を行う上で最も重要である音を感じ取り反応する能力と、音楽を記憶して楽譜に書き取る能力の訓練を行う。講義では、楽譜を音名で歌い記憶することにより長・短音程を聞き分ける訓練方法を学び、繰り返し訓練を行うことにより各種音程の聞き取りを可能とする。また和音の聞き取り訓練から音楽に使われている和音の判断も可能として、視唱と聴音による試験により評価を行う。音楽を行う上で必要な音感と豊かな音楽的感性を身に付けることを目標とする。
"
ソルフェージュⅡ,"本授業はソルフェージュⅠに続き、音楽を行う上で最も重要である音を感じ取り反応する能力と、音楽を記憶して楽譜に書き取る能力の訓練を行う。講義では、ピアノを始め様々な管・弦楽器による音楽の演奏を聴いて楽譜に書き取ることにより、音楽を感じ取る能力を向上させる。またリズムのタメやノリなどの音楽的表現を感じ取らせることにより、アンサンブルの能力向上と豊かな音楽的感性を習得させて、視唱と聴音による試験により評価を行う。表現力の豊かな演奏と創作に必要とされる、高度な音楽的能力を身に付けることを目標とする。
"
合唱Ⅰ,"本授業では、近現代の合唱音楽を実際に演奏することを通じて、声によるアンサンブルの基礎、 各時代の合唱音楽の演奏法、 合唱指導法について演習する。声という楽器は、神が人間に与えた最も素晴らしいもののひとつとして捉え、近現代の合唱作品を演奏することを通じて、声によるアンサンブルの基礎、各時代の合唱音楽の演奏法の基礎を学び、リベラルアーツ教育の一つとして深い教養へと発展させていく。Ⅰでは正しい発声、共鳴方法、正しい音程などを習得し、ハーモニーの素晴らしさと合唱の楽しさを体得する。
"
合唱Ⅱ,"本授業では、「合唱I」で合唱音楽の醍醐味を体験した後、いっそう表現力を深め、レパートリーを広げる。テキストはルネサンス時代の作品から広く現代の作品までを含み、さまざまな時代の楽曲の表現に取組み、音楽の様式感を身につける。またハンドサインなど新しいシステムを使用した音感訓練と様式観の考究を行う。平易な邦人アカペラ作品、ヨーロッパのアカペラ作品、ピアノ付き作品、難易度の高いアカペラ作品というプロセスを辿りながら、音楽教師としての合唱指導法までを視野に入れて学ぶ。
"
歌唱法Ⅰ,"本授業は、音楽科教職履修者を想定した授業で、中学校歌唱共通教材を実際に演奏することを通じて、発声法の基礎、歌曲の演奏法、合唱指導法について演習するものである。「赤とんぼ」「荒城の月」「早春賦」等の歌曲を課題曲として取り上げ、曲の成り立ちを研究し、演習により歌唱の仕方を体得しながら、最終的には教壇に立つ音楽教師の立場で歌唱指導を行う力を養成していく。
"
歌唱法Ⅱ,"本授業は、「歌唱法Ⅰ」を履修した学生を対象としており、より深化して取り組んでいくものである。引き続き発声法、歌曲の演奏法、合唱指導法について扱いつつ、「花」「浜辺の歌」「夏の思い出」「花の街」等の歌曲を課題曲として取り上げ、各曲の演習を積み重ねつつ、音楽科授業における合唱・斉唱指導法を身に付けていくことを目的とする。
"
キーボード演習Ⅰ,"本授業は、鍵盤に慣れ親しんでもらうことを目的とする演習授業で、メロディーと和音指定のみの楽曲を自由に弾き、様々なジャンルの音楽を各パートに分けてアンサンブルする手法で、「理論より音」から楽曲の知識を身に付けて行く。「コードＣに絞って」「8小節メロディーの伴奏付け」「副属七を含んだコード付きメロディーに伴奏付け」などの段階を踏みながら、鍵盤和声力、初見力、人前での演奏力を身に付けることを目的とする。
"
キーボード演習Ⅱ,"本授業は、「キーボード演習Ⅰ」を履修した学生を対象としており、より深化して取り組んでいく。「短いアンサンブルを実行」「オリジナルに忠実なアンサンブルを実行」「簡単な転調付きのメロディーに伴奏付け」「ショパン：ノクターンをアレンジ」「コード進行ⅡーⅤを多く含む楽曲に伴奏付け」「クラシック名曲と同時進行するアンサンブル実施」等の段階を経ながら、鍵盤に対する苦手意識を無くしていくことを目的とする。
"
教職合奏Ａ,"本授業では、将来、音楽教員として指導することを常に意識し、リコーダーアンサンブルを通して教育現場での実践力を養っていく。授業の殆どはアルトリコーダーアンサンブルであるが、最初は、タンギング、サミング、ブレスコントロール等の基本的な奏法を習得しながら少しずつコントロール可能な音域を拡大していきながら、リコーダー演奏力とアンサンブル指導力を養う。DuoやTrioなど、編成を変えていくことにより、より良いバランスとアインザッツで吹くことを体験する。
"
教職合奏Ｂ,"本授業では、音楽教育の現場で展開されているアンサンブル体験の中から比較的取り組みやすいジャンル（ボディパーカッションとハンドベル）を学習、体験することによって、音楽教科教育手法のヒントになることを目的としている。ボディパーカッションでは、基本的な演奏手法を体得した後、４人１組のグループを編成しオリジナル作品を作成して発表。ハンドベルでは７～８人編成の楽曲に取り組み、各自の役割に集中しないとアンサンブルが成立しない難しさを理解する。
"
伴奏法Ⅰ,"本授業は、学校現場における「歌唱」や「器楽」等の指導を行う際に必要な基礎的な伴奏の知識、基本的な技能の習得を目指すものである。具体的には、ピアノによる平易なコード伴奏や簡易伴奏、中学校・高等学校の教科用図書掲載楽曲の伴奏を中心に、演習形式で授業を進める。そのため、「調号2つ程度のスケールとアルペジオの理解と実践」「夢の世界を」「赤とんぼ」「花の街」「荒城の月」「夏の思い出」「浜辺の歌」「花」「早春賦」「帰れソレントへ」等に取り組み、各曲の和声進行理解とピアノ伴奏力を養う。
"
伴奏法Ⅱ,"本授業は、「伴奏法Ⅰ」で習得した力を基礎とし、より深化して応用的な技能の習得を目指す。具体的には、混声3部・混声4部合唱曲の伴奏や初見による弾き歌い等を中心に演習形式で授業を進める。そのため教材として「旅立ちの日に」「椰子の実」「An die Musik」「この道」「Ave Maria」「O sole mio」「Sogno」「愛の讃歌」「シチリアーナ」「春」「星の世界」等に取り組み、各曲の和声進行理解とピアノ伴奏力を養う。尚、能力次第では学校教材以外に室内楽・声楽ジャンルの伴奏にも取り組ませる。
"
日本音楽実習Ⅰ,"本授業は、音楽科教職課程履修者を対象とし、主に三味線の基礎を体得する授業である。三味線は唯一、日本独自の楽器であり、伝統芸能である「歌舞伎」の音楽は三味線音楽で全てが出来ていることから、是非とも体得されたい。三味線は、調弦も音を出すのも難しいため、Ⅰでは三味線の基礎的なことを出来るように目標を設定する。「音を出す基礎」「調弦と楽器の関係」「本調子」「二上がり」「三下がり」等のテーマに沿って、各テーマの練習曲に取り組みながら習得。到達目標としては、調弦から短い曲を出来るようにすること。
"
日本音楽実習Ⅱ,"本授業は、「日本音楽実習Ⅰ」を履修した学生を対象としており、より深化して取り組んでいく。歌舞伎の題材から「娘道成寺」に取り組み、「初め～聞いて驚く人もなし」「～眺め明かさん～二上がり合方」「～都育ちははすなものじゃえ」「毬唄タマ」「緑じゃえ」「三下がり花の色じゃえ」「～合方」「～大嬉し」「風情なり」と、順を追って演習していき、最終的な到達目標としては、鑑賞曲としての教材を生演奏して見せることが出来るようになること。
"
指揮法Ⅰ,"本授業では、合唱、管弦楽、吹奏楽等を指揮する際に必要な基本的な指揮法を研究する。指揮をする際に必要な腕や体の使い方や、バトンテクニックを実技実習を中心に学んでいく。指揮法テクニックの分類、基本図形、指揮に際しての基本姿勢を学んだ後、「平均運動」「しゃくい」「叩き」「ひっかけ」と段階的に技術習得を進めていく。また、楽語のニュアンス、楽曲分析にも触れ、指揮をするために必要な基礎を確立させていく。同時に指揮法の基本を学ぶことにより、演奏者の視点において指揮者から必要な要素を読み取る能力を養う。
"
指揮法Ⅱ,"本授業では、合唱、管弦楽、吹奏楽等を指揮する際に必要な指揮法を研究する。「指揮法Ⅰ」で学んだ「平均運動」「しゃくい」「叩き」「ひっかけ」を応用し、より実践的な実習を行う。先のテクニックに加え「先入」「分割」など、より発展的なテクニックの習得を目指す。また、合唱曲を用いての実習や、管弦楽、吹奏楽曲を用いてフルスコアの読み方、編成楽器に関する知識も同時に学習し、指揮者としてのリーダーシップを滋養する。
"
作曲法Ⅰ,"本講義は、音楽教育における「創作」分野の指導や器楽合奏並びに合唱等の指導に必要となる作編曲に関する知識・技術について学ぶ。音楽を構成する形式の原理や旋律の組成、動機の扱い方といったメロディーの構造・原理、音階やその構成音から派生する和音とその機能・用法、コードネームでの表記といったハーモニーの構造・原理について理解を深めることを目的とし、西洋音楽の根幹を成す「音楽の３要素」への理解を深めるために講義では演習と作曲の実習を取り入れ、課題に対して添削指導を実施する。単旋律や単純な和音のみの伴奏を伴った創作から開始し、ピアノ独奏へと編成を拡大していくことにより、形式感を持った音楽の創作と楽器の演奏法の特性を生かした作編曲ができるようになることを目指す。
"
作曲法Ⅱ,"本講義は、音楽教育における「創作」分野の指導や器楽合奏並びに合唱等の指導に必要となる作編曲に関する知識・技術について扱う。合唱や吹奏楽といった規模の大きい声楽及び器楽アンサンブルの編成を想定し、複数声部での和声の構築、声部同士の同時的関係ならびにその推移である経時的関係の考察、楽器の構造的な特性や演奏法を考慮した書法など、より発展的に音楽の構造を考えて作編曲を行う知識・技術を身につけることを目的とし、講義では作曲作品の添削や課題の演習等を実施する。ベースラインや対旋律など音楽の響きを充実させ、合唱や吹奏楽等の作編曲において必要不可欠となる技術を理解し、完成度の高い作品を創作できるようになることを目指す。
"
日本伝統音楽「長唄」の発声と表現,"本授業は、音楽科教職課程履修者を対象とし、「長唄」の発声と表現について、その基本的な発声と基礎を習得し、大きい声で理屈を意識せずに唄えるようになることを目的とする。その際、「紙人形」「明けの鐘」「勧進帳」等を題材に、「子供のための曲を唄う」「メリヤス物の曲を唄う」、勧進帳の「初め～十日の夜」「～山隠す」「～着きにけり」「～押し揉んだり」「～読み上げけれ」「～取り賜い」「～舞おうよ」等、順を追って体得していく演習授業である。
"
教職ピアノⅠ,"本授業は、中学・高校の音楽教員に必要なピアノの演奏能力を習得すると共に、ピアノによる弾き歌いと即興による伴奏付けの能力を習得する。指導面では個々の演奏能力に応じた練習課題を行わせることにより、演奏能力の向上と共に音楽的な表現力を身に付ける。また個々の音楽的知識と経験に応じた旋律課題を与えることにより、弾き歌いと即興による伴奏付けの能力を身に付ける。評価は課題曲の演奏と即興演奏で行い、授業に必要な音楽的能力をピアノを通して身に付けることを目標とする。
"
教職ピアノⅡ,"本授業は、教職ピアノⅠに続き、中学・高校の音楽教員に必要なピアノの演奏能力を習得すると共に、ピアノによる弾き歌いと即興による伴奏付けの能力を習得する。指導面では個々の演奏能力に応じた練習課題を行わせることにより、演奏能力の向上と共に音楽的な表現力を身に付ける。また個々の音楽的知識と経験に応じた旋律課題を与えることにより、弾き歌いと即興による伴奏付けの能力を身に付ける。評価は課題曲の演奏と即興演奏で行い、授業に必要な音楽的能力をピアノを通して身に付けることを目標とする。
"
教職ピアノⅢ,"本授業は、教職ピアノⅡに続き、中学・高校の音楽教員に必要なピアノの演奏能力を習得すると共に、ピアノによる弾き歌いと即興による伴奏付けの能力を習得する。指導面では個々の演奏能力に応じた練習課題を行わせることにより、演奏能力の向上と共に音楽的な表現力を身に付ける。また個々の音楽的知識と経験に応じた旋律課題を与えることにより、弾き歌いと即興による伴奏付けの能力を身に付ける。評価は課題曲の演奏と即興演奏で行い、授業に必要な音楽的能力をピアノを通して身に付けることを目標とする。
"
教職ピアノⅣ,"本授業は、教職ピアノⅢに続き、中学・高校の音楽教員に必要なピアノの演奏能力を習得すると共に、ピアノによる弾き歌いと即興による伴奏付けの能力を習得する。指導面では個々の演奏能力に応じた練習課題を行わせることにより、演奏能力の向上と共に音楽的な表現力を身に付ける。また個々の音楽的知識と経験に応じた旋律課題を与えることにより、弾き歌いと即興による伴奏付けの能力を身に付ける。評価は課題曲の演奏と即興演奏で行い、授業に必要な音楽的能力をピアノを通して身に付けることを目標とする。
"
芸術表現専修Ⅰ,"本授業は、オーディションで選ばれた高度な芸術の能力と才能を持つ学生を、より高い次元に引き上げる芸術教育を行う。クラシックかポップスの選択による演奏（パフォーマンス）、歌ものやinstrumentalの創作（クリエイト）、空間音響によるサウンド制作の各分野で個人指導とアンサンブルによるグループレッスンで指導を行い、学内ホールでのプレゼンテーションによってその完成度を評価する。芸術活動を生涯続けるための能力と知識を身に付けることを目指す。
"
芸術表現専修Ⅱ,"本授業は、芸術表現専修Ⅰに続き、オーディションで選ばれた高度な芸術の能力と才能を持つ学生を、より高い次元に引き上げる芸術教育を行う。クラシックかポップスの選択による演奏（パフォーマンス）、歌ものやinstrumentalの創作（クリエイト）、空間音響によるサウンド制作の各分野で個人指導とアンサンブルによるグループレッスンで指導を行い、学内ホールでのプレゼンテーションによってその完成度を評価する。芸術活動を生涯続けるための能力と知識を身に付けることを目指す。
"
芸術表現専修Ⅲ,"本授業は、芸術表現専修Ⅱに続き、オーディションで選ばれた高度な芸術の能力と才能を持つ学生を、より高い次元に引き上げる芸術教育を行う。クラシックかポップスの選択による演奏（パフォーマンス）、歌ものやinstrumentalの創作（クリエイト）、空間音響によるサウンド制作の各分野で個人指導とアンサンブルによるグループレッスンで指導を行い、学内ホールでのプレゼンテーションによってその完成度を評価する。芸術活動を生涯続けるための能力と知識を身に付けることを目指す。
"
芸術表現専修Ⅳ,"本授業は、芸術表現専修Ⅲに続き、オーディションで選ばれた高度な芸術の能力と才能を持つ学生を、より高い次元に引き上げる芸術教育を行う。クラシックかポップスの選択による演奏（パフォーマンス）、歌ものやinstrumentalの創作（クリエイト）、空間音響によるサウンド制作の各分野で個人指導とアンサンブルによるグループレッスンで指導を行い、学内ホールでのプレゼンテーションによってその完成度を評価する。芸術活動を生涯続けるための能力と知識を身に付けることを目指す。
"
芸術表現専修Ⅴ,"本授業は、芸術表現専修Ⅳに続き、オーディションで選ばれた高度な芸術の能力と才能を持つ学生を、より高い次元に引き上げる芸術教育を行う。クラシックかポップスの選択による演奏（パフォーマンス）、歌ものやinstrumentalの創作（クリエイト）、空間音響によるサウンド制作の各分野で個人指導とアンサンブルによるグループレッスンで指導を行い、学内ホールでのプレゼンテーションによってその完成度を評価する。芸術活動を生涯続けるための能力と知識を身に付けることを目指す。
"
芸術表現専修Ⅵ,"本授業は、芸術表現専修Ⅴに続き、オーディションで選ばれた高度な芸術の能力と才能を持つ学生を、より高い次元に引き上げる芸術教育を行う。クラシックかポップスの選択による演奏（パフォーマンス）、歌ものやinstrumentalの創作（クリエイト）、空間音響によるサウンド制作の各分野で個人指導とアンサンブルによるグループレッスンで指導を行い、学内ホールでのプレゼンテーションによってその完成度を評価する。芸術活動を生涯続けるための能力と知識を身に付けることを目指す。
"
和声対位法Ⅰ,"本講義は、現在の音楽で使用されるtensionを含む和音の枠内で対位法的手法を使用する、和声対位法の学習を行う。講義では、２声体から始まり３声体、４声体と徐々に声部を増やし、使用する和音も徐々に高度にしつつ模倣・反転・拡大・縮小によるモチーフ操作を学び、制作課題を実施して音楽的な表現力を評価する。本講義にて、オーケストレーションに必要なPart Writingの能力と、モチーフ操作による計画的な音楽制作を可能とする能力の習得を目指す。
"
和声対位法Ⅱ,"本講義は、学習フーガの作成による和声対位法の学習を行う。講義では、与えられたテーマによりフーガの第１提示部を作成して、推移を挟みながら近親調に転調して第２提示部と第３提示部、さらに終結部を作成する。推移は提示部からモチーフを導き出し、模倣と反転によるモチーフ操作によるその作成方法を学び、制作課題による音楽的な表現力を評価する。本講義にて、音楽制作に必要な表現上の目的による和音の使い分けと、モチーフを効果的に使用する能力の習得を目指す。
"
インプロビゼーション研究Ⅰ,"本授業では、ジャズやポップスに重要なアドリブと、アレンジやオリジナルに必要な知識の学習を行う。講義では、ポップス、ロック、R&B系の曲を毎回耳コピや採譜をしながら、ソロのニュアンスや楽曲の構造を把握して、各パートにおける作・編曲のアイデアを習得する。最終的にはスタジオを使用して課題曲のアンサンブルによって評価を行う。多様な音楽に必要なアドリブの技法を習得して、演奏のみならず作・編曲にも必要な音楽表現の本質を理解することを目指す。
"
インプロビゼーション研究Ⅱ,"本授業では、ジャズやポップスに重要なアドリブと、ビバップやモード的手法の学習からアドリブの発想やリハーモナイズの発想を身に付ける。講義では、ジャズのスタンダードを毎回耳コピや採譜をしながら、ソロのニュアンスや楽曲の構造を学ぶ。最終的にはスタジオを使用して課題曲のアンサンブルにより評価を行う。ジャズ音楽における複雑なDominant 7th chordの表現を習得することにより、ハーモニーに沿った味わい深いアドリブ演奏を可能として、演奏のみならず作・編曲にも必要な音楽表現の本質を理解することを目指す。
"
ジャズ・ハーモニーⅠ,"本授業では、「ジャズにおけるコード進行の理解は、すべてのポピュラー音楽に通用する基礎である。」ことを説き、スタンダートチューンにおけるコード進行の原理、および実際の使用方法を理論と聴音を通して学ぶ。到達目標としては、今まで漠然と聴いていたコード進行を意識的に聴き分け、先を予測できる能力を身に付けていること。そのために、ダイアトニックコード、ドミナントモーション、ツーファイブ、セカンダリー・ドミナント、サブドミナントマイナー、マイナークリシェ、コードファンクション、トライトーンサブスティテューション等を学びながらコードアナライズまで進む。
"
ジャズ・ハーモニーⅡ,"本授業では、「ジャズハーモニーⅠ」で学んだ内容に続き、ディミニッシュコードの各種使用法を含め、拡大されたダイアトニックエリアの包括的把握と、更にジャズによって大きく進歩したハーモニーの概念をコード、テンションといった垂直的構造と、スケールとモードといった水平的構造の両方から捉えていく。到達目標を、スケールとコードの関係における理論と聴音の融合までを目指す。トニックディミニッシュ、スペシャル・ファンクション・ドミナント、モジュレーション、コードトーンとテンション、アヴォイドノート、アヴェイラブルノートスケール、モーダル・インターチェンジ等のセオリーを学びつつ、楽曲分析力を身に付ける。
"
キャリアプランニングＡ,"本授業は、クリエーターを目指す学生を対象にして、就職活動を目的としたポートフォリオの考え方と作り方を学ぶ。講義では、自身の知識・能力と経験をポートフォリオに表す手段と方法を示して、ポートフォリオを作成しながら自身のアピールポイントと、自作品によるクリエイティブな能力とセンスの見せ方を指導する。自身の得手不得手を自覚させて潜在能力を引き出すことにより、就職活動の支援を行うことを目的とする。
"
キャリアプランニングＢ,"本授業は、自身の将来像を就職活動に結びつける考え方とその方法を学ぶ。また、就職活動の様々な事例を示すことにより、広い視野を持って就職活動を行う重要性を知らしめる。講義では、自身の将来像と照らし合わせて進路と職種を絞り込む方法、また自身の性格や興味、行動力、実行力との兼ね合いで絞り込む方法を指導する。就職活動に悩み方向性を決められない学生の指導を行い、潜在能力を引き出し支援することを目的とする。
"
基礎演習Ａ,"本授業は、芸術を研究するために必要な知識と研究方法、研究手段の学習を行う。講義では演奏、演技、創作、エンターテインメントビジネスなど、各教員の専門知識と経験に基づくレクチャーを行い、テーマを与えたグループディスカッション、さらに必要に応じてライブハウスやホール、劇場などでのフィールドワークを行う。グループディスカッションとフィールドワークで得られた成果は、レポートとプレゼンテーションによる結果報告により評価する。
芸術を学び研究する上で必要となる、広い視野を持ち他者と価値観を共有する重要性の理解を目標とする。
"
基礎演習Ｂ,"本授業は、基礎演習Ａに引き続き、芸術を研究するために必要な知識と研究方法、研究手段の学習を行うが、基礎演習Ａとは異なる教員での受講を推奨する。講義では演奏、演技、創作、エンターテインメントビジネスなど、各教員の専門知識と経験に基づくレクチャーを行い、テーマを与えたグループディスカッション、さらに必要に応じてライブハウスやホール、劇場などでのフィールドワークを行う。グループディスカッションとフィールドワークで得られた成果は、レポートとプレゼンテーションによる結果報告により評価する。芸術を学び研究する上で必要となる、広い視野を持ち他者と価値観を共有する重要性の理解を目標とする。
"
